Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmean (degrees C),vpdmax (hPa),vpdmax (kPa)
9,-111.8193,33.9331,1187,2012-01,1.33,10,15.42,1.542
9,-111.8193,33.9331,1187,2012-02,1.1,9.6,14.61,1.461
9,-111.8193,33.9331,1187,2012-03,35.42,11.7,20.03,2.003
9,-111.8193,33.9331,1187,2012-04,9.88,16.9,27.82,2.782
9,-111.8193,33.9331,1187,2012-05,1.13,21.6,38.57,3.857
9,-111.8193,33.9331,1187,2012-06,0,26.7,50.09,5.009
9,-111.8193,33.9331,1187,2012-07,41.23,27.4,42.91,4.291
9,-111.8193,33.9331,1187,2012-08,57.93,27.9,42.92,4.292
9,-111.8193,33.9331,1187,2012-09,46.2,24.4,34.95,3.495
9,-111.8193,33.9331,1187,2012-10,19.52,20.2,31.05,3.105
9,-111.8193,33.9331,1187,2012-11,11.03,15.1,22.62,2.262
9,-111.8193,33.9331,1187,2012-12,54.82,7.8,11.57,1.157
9,-111.8193,33.9331,1187,2013-01,90.27,6.2,12.03,1.203
9,-111.8193,33.9331,1187,2013-02,18.48,7.4,12.48,1.248
9,-111.8193,33.9331,1187,2013-03,23.09,13.7,20.58,2.058
9,-111.8193,33.9331,1187,2013-04,7.65,16.1,25.53,2.553
9,-111.8193,33.9331,1187,2013-05,0,20.7,33.83,3.383
9,-111.8193,33.9331,1187,2013-06,0,27.3,51.41,5.141
9,-111.8193,33.9331,1187,2013-07,40.03,27.9,40.49,4.049
9,-111.8193,33.9331,1187,2013-08,19.03,27.3,41.64,4.164
9,-111.8193,33.9331,1187,2013-09,47.05,23.9,32.74,3.274
9,-111.8193,33.9331,1187,2013-10,2.4,17.1,26.42,2.642
9,-111.8193,33.9331,1187,2013-11,69.26,12.9,16.38,1.638
9,-111.8193,33.9331,1187,2013-12,21.58,7.9,12.23,1.223
9,-111.8193,33.9331,1187,2014-01,0,11,17.28,1.728
9,-111.8193,33.9331,1187,2014-02,0,11.8,17.99,1.799
9,-111.8193,33.9331,1187,2014-03,69.75,13.3,19.58,1.958
9,-111.8193,33.9331,1187,2014-04,0.9,16.3,26.29,2.629
9,-111.8193,33.9331,1187,2014-05,0,20.3,34.42,3.442
9,-111.8193,33.9331,1187,2014-06,0,26.6,48.83,4.883
9,-111.8193,33.9331,1187,2014-07,22.07,28,44.55,4.455
9,-111.8193,33.9331,1187,2014-08,190.85,25.7,36.12,3.612
9,-111.8193,33.9331,1187,2014-09,89.51,24.6,32.37,3.237
9,-111.8193,33.9331,1187,2014-10,11.83,20.8,29.53,2.953
9,-111.8193,33.9331,1187,2014-11,0,13.3,19.12,1.912
9,-111.8193,33.9331,1187,2014-12,43.57,8.8,10.42,1.042
9,-111.8193,33.9331,1187,2015-01,63.73,9.3,12.27,1.227
9,-111.8193,33.9331,1187,2015-02,3.03,12.7,17.31,1.731
9,-111.8193,33.9331,1187,2015-03,39.81,15.2,22.28,2.228
9,-111.8193,33.9331,1187,2015-04,16.5,15.6,24.33,2.433
9,-111.8193,33.9331,1187,2015-05,53,18.2,27.84,2.784
9,-111.8193,33.9331,1187,2015-06,12.63,27.1,48,4.8
9,-111.8193,33.9331,1187,2015-07,13.15,27,40.72,4.072
9,-111.8193,33.9331,1187,2015-08,21.82,29,48.89,4.889
9,-111.8193,33.9331,1187,2015-09,18.52,25.9,39.29,3.929
9,-111.8193,33.9331,1187,2015-10,47.81,20.2,26.37,2.637
9,-111.8193,33.9331,1187,2015-11,17.76,11.1,15.46,1.546
9,-111.8193,33.9331,1187,2015-12,13.92,7.2,11.95,1.195
9,-111.8193,33.9331,1187,2016-01,64.17,7.1,11.11,1.111
9,-111.8193,33.9331,1187,2016-02,8.76,13,22.02,2.202
9,-111.8193,33.9331,1187,2016-03,0,14.8,24.56,2.456
9,-111.8193,33.9331,1187,2016-04,8.31,16.4,26.63,2.663
9,-111.8193,33.9331,1187,2016-05,3.26,19.3,31.65,3.165
9,-111.8193,33.9331,1187,2016-06,3.9,28.2,55.31,5.531
9,-111.8193,33.9331,1187,2016-07,8.58,29.3,52.76,5.276
9,-111.8193,33.9331,1187,2016-08,93.12,26.9,41.99,4.199
9,-111.8193,33.9331,1187,2016-09,6.39,24.5,38.62,3.862
9,-111.8193,33.9331,1187,2016-10,10.1,21.8,33.31,3.331
9,-111.8193,33.9331,1187,2016-11,25.54,14.2,19.1,1.91
9,-111.8193,33.9331,1187,2016-12,58.76,8.8,10.72,1.072
9,-111.8193,33.9331,1187,2017-01,160.5,7.2,8.32,0.832
9,-111.8193,33.9331,1187,2017-02,108.12,10.9,13.45,1.345
9,-111.8193,33.9331,1187,2017-03,19.86,15.2,23.06,2.306
9,-111.8193,33.9331,1187,2017-04,0,16.6,26.9,2.69
9,-111.8193,33.9331,1187,2017-05,3.35,20.2,34.11,3.411
9,-111.8193,33.9331,1187,2017-06,0,28.4,57.77,5.777
9,-111.8193,33.9331,1187,2017-07,40.21,28.6,47.04,4.704
9,-111.8193,33.9331,1187,2017-08,18.43,27.9,46.01,4.601
9,-111.8193,33.9331,1187,2017-09,7.93,24.5,39.99,3.999
9,-111.8193,33.9331,1187,2017-10,0,21.5,35.2,3.52
9,-111.8193,33.9331,1187,2017-11,0,16.7,23.04,2.304
9,-111.8193,33.9331,1187,2017-12,4.98,11.5,18.28,1.828
9,-111.8193,33.9331,1187,2018-01,16.78,11.7,17.93,1.793
9,-111.8193,33.9331,1187,2018-02,25.12,9.8,15.84,1.584
9,-111.8193,33.9331,1187,2018-03,5.61,12.4,19.01,1.901
9,-111.8193,33.9331,1187,2018-04,0,18.9,32.36,3.236
9,-111.8193,33.9331,1187,2018-05,4.95,21.1,36.52,3.652
9,-111.8193,33.9331,1187,2018-06,4.37,27.1,52.59,5.259
9,-111.8193,33.9331,1187,2018-07,55.08,28.4,45.52,4.552
9,-111.8193,33.9331,1187,2018-08,67.79,27.6,42.44,4.244
9,-111.8193,33.9331,1187,2018-09,2.09,26,41.15,4.115
9,-111.8193,33.9331,1187,2018-10,165.72,17.4,18.67,1.867
9,-111.8193,33.9331,1187,2018-11,9.85,12,17.17,1.717
9,-111.8193,33.9331,1187,2018-12,4.2,8.5,11.55,1.155
,,,,,,,,0
10,-106.111,36.3201,2113,2004-01,12.78,-0.8,6.51,0.651
10,-106.111,36.3201,2113,2004-02,30.36,-2.6,5.82,0.582
10,-106.111,36.3201,2113,2004-03,11.49,7.6,14.74,1.474
10,-106.111,36.3201,2113,2004-04,77.47,8.5,14.2,1.42
10,-106.111,36.3201,2113,2004-05,0,14.5,27.71,2.771
10,-106.111,36.3201,2113,2004-06,7.96,18.2,36.07,3.607
10,-106.111,36.3201,2113,2004-07,44.83,21,37.5,3.75
10,-106.111,36.3201,2113,2004-08,22.51,20,29.38,2.938
10,-106.111,36.3201,2113,2004-09,28.15,16.6,25.27,2.527
10,-106.111,36.3201,2113,2004-10,34.27,10,13.6,1.36
10,-106.111,36.3201,2113,2004-11,20.46,3.6,7.94,0.794
10,-106.111,36.3201,2113,2004-12,11.03,-1,6.5,0.65
10,-106.111,36.3201,2113,2005-01,50.94,2.3,6.62,0.662
10,-106.111,36.3201,2113,2005-02,34.77,1.9,5.26,0.526
10,-106.111,36.3201,2113,2005-03,36.24,3.6,8.69,0.869
10,-106.111,36.3201,2113,2005-04,30.89,8.7,15.96,1.596
10,-106.111,36.3201,2113,2005-05,21.3,14.6,23.06,2.306
10,-106.111,36.3201,2113,2005-06,8.09,17.9,30.92,3.092
10,-106.111,36.3201,2113,2005-07,14.31,22.7,40.72,4.072
10,-106.111,36.3201,2113,2005-08,47.6,19.9,28.21,2.821
10,-106.111,36.3201,2113,2005-09,54.02,18,26.07,2.607
10,-106.111,36.3201,2113,2005-10,38.47,11.4,14.79,1.479
10,-106.111,36.3201,2113,2005-11,1.86,5.5,12.45,1.245
10,-106.111,36.3201,2113,2005-12,2.37,0.3,8.52,0.852
10,-106.111,36.3201,2113,2006-01,4.79,0.5,8.59,0.859
10,-106.111,36.3201,2113,2006-02,0.89,1.8,11.02,1.102
10,-106.111,36.3201,2113,2006-03,14.15,5.2,11.86,1.186
10,-106.111,36.3201,2113,2006-04,11.29,10.7,19.33,1.933
10,-106.111,36.3201,2113,2006-05,12.44,16.3,27.61,2.761
10,-106.111,36.3201,2113,2006-06,15.95,20.5,34.97,3.497
10,-106.111,36.3201,2113,2006-07,57.7,21.9,31,3.1
10,-106.111,36.3201,2113,2006-08,91.51,20,21.88,2.188
10,-106.111,36.3201,2113,2006-09,27.64,14.9,19.08,1.908
10,-106.111,36.3201,2113,2006-10,29.71,10.5,14.65,1.465
10,-106.111,36.3201,2113,2006-11,4.66,5.6,12.04,1.204
10,-106.111,36.3201,2113,2006-12,34.11,-1.2,5.07,0.507
10,-106.111,36.3201,2113,2007-01,21.33,-3.8,4.11,0.411
10,-106.111,36.3201,2113,2007-02,17.69,0.8,6.64,0.664
10,-106.111,36.3201,2113,2007-03,26.26,6.2,13.09,1.309
10,-106.111,36.3201,2113,2007-04,22.07,8.7,14.96,1.496
10,-106.111,36.3201,2113,2007-05,60.73,13.7,19.3,1.93
10,-106.111,36.3201,2113,2007-06,13.09,18.8,31.27,3.127
10,-106.111,36.3201,2113,2007-07,45.49,22.4,34.56,3.456
10,-106.111,36.3201,2113,2007-08,38.84,22.2,32.66,3.266
10,-106.111,36.3201,2113,2007-09,52.32,17.7,23.75,2.375
10,-106.111,36.3201,2113,2007-10,8.01,11.7,20.52,2.052
10,-106.111,36.3201,2113,2007-11,6.49,6.5,14.55,1.455
10,-106.111,36.3201,2113,2007-12,70.76,-1.4,4.5,0.45
10,-106.111,36.3201,2113,2008-01,29.73,-3.8,4.51,0.451
10,-106.111,36.3201,2113,2008-02,32.52,0.7,6.2,0.62
10,-106.111,36.3201,2113,2008-03,4.1,4.4,12.54,1.254
10,-106.111,36.3201,2113,2008-04,4.6,8.7,18.28,1.828
10,-106.111,36.3201,2113,2008-05,29.44,13.3,23.01,2.301
10,-106.111,36.3201,2113,2008-06,17.11,18.8,32.64,3.264
10,-106.111,36.3201,2113,2008-07,72.01,20.9,29.18,2.918
10,-106.111,36.3201,2113,2008-08,39.41,20.1,29.47,2.947
10,-106.111,36.3201,2113,2008-09,22.37,16.9,23.57,2.357
10,-106.111,36.3201,2113,2008-10,33.58,11.7,18.93,1.893
10,-106.111,36.3201,2113,2008-11,11.76,5.4,12.53,1.253
10,-106.111,36.3201,2113,2008-12,46.05,-0.1,6.63,0.663
10,-106.111,36.3201,2113,2009-01,14.24,-0.2,6.98,0.698
10,-106.111,36.3201,2113,2009-02,2.12,3.3,10.54,1.054
10,-106.111,36.3201,2113,2009-03,19.17,6.1,13.62,1.362
10,-106.111,36.3201,2113,2009-04,16.18,8.6,16.68,1.668
10,-106.111,36.3201,2113,2009-05,23.59,15.4,23.97,2.397
10,-106.111,36.3201,2113,2009-06,45.1,16.5,23.92,2.392
10,-106.111,36.3201,2113,2009-07,43.35,21.1,33.93,3.393
10,-106.111,36.3201,2113,2009-08,26.07,19.8,32.86,3.286
10,-106.111,36.3201,2113,2009-09,50.08,15.8,22.99,2.299
10,-106.111,36.3201,2113,2009-10,37.73,8.5,15.07,1.507
10,-106.111,36.3201,2113,2009-11,6.11,5.8,12.84,1.284
10,-106.111,36.3201,2113,2009-12,27.16,-3.2,5,0.5
10,-106.111,36.3201,2113,2010-01,23.91,-0.9,5.69,0.569
10,-106.111,36.3201,2113,2010-02,19.22,-0.2,5.28,0.528
10,-106.111,36.3201,2113,2010-03,27.42,4.4,10.96,1.096
10,-106.111,36.3201,2113,2010-04,17.53,10.8,18.76,1.876
10,-106.111,36.3201,2113,2010-05,16.9,12.9,21.75,2.175
10,-106.111,36.3201,2113,2010-06,2.63,19.6,35.31,3.531
10,-106.111,36.3201,2113,2010-07,48.35,21.3,31.42,3.142
10,-106.111,36.3201,2113,2010-08,55.04,20.5,27.46,2.746
10,-106.111,36.3201,2113,2010-09,25.44,18.7,29.91,2.991
10,-106.111,36.3201,2113,2010-10,16.09,11.4,16.9,1.69
10,-106.111,36.3201,2113,2010-11,1.27,3.2,11.19,1.119
10,-106.111,36.3201,2113,2010-12,18.52,2.4,7.55,0.755
10,-106.111,36.3201,2113,2011-01,1.34,-2.1,6.24,0.624
10,-106.111,36.3201,2113,2011-02,5.16,-0.7,8.04,0.804
10,-106.111,36.3201,2113,2011-03,6.65,6.1,14.14,1.414
10,-106.111,36.3201,2113,2011-04,16.69,9.1,17.57,1.757
10,-106.111,36.3201,2113,2011-05,14.42,11.9,20.72,2.072
10,-106.111,36.3201,2113,2011-06,0,19,35.96,3.596
10,-106.111,36.3201,2113,2011-07,21.62,22.1,35.93,3.593
10,-106.111,36.3201,2113,2011-08,23.43,21.7,33.28,3.328
10,-106.111,36.3201,2113,2011-09,57.07,16.5,23.06,2.306
10,-106.111,36.3201,2113,2011-10,44.02,10.2,15.73,1.573
10,-106.111,36.3201,2113,2011-11,16.46,3.5,9.09,0.909
10,-106.111,36.3201,2113,2011-12,28.84,-2.5,4.49,0.449
10,-106.111,36.3201,2113,2012-01,2.84,0.9,7.52,0.752
10,-106.111,36.3201,2113,2012-02,11.82,0.5,6.81,0.681
10,-106.111,36.3201,2113,2012-03,4.5,5.8,15.56,1.556
10,-106.111,36.3201,2113,2012-04,21.3,10.8,19.63,1.963
10,-106.111,36.3201,2113,2012-05,10.03,15.1,25.71,2.571
10,-106.111,36.3201,2113,2012-06,3.79,21,39.4,3.94
10,-106.111,36.3201,2113,2012-07,27.6,21.8,34.53,3.453
10,-106.111,36.3201,2113,2012-08,46.34,21.1,32.6,3.26
10,-106.111,36.3201,2113,2012-09,27.57,17.7,27.7,2.77
10,-106.111,36.3201,2113,2012-10,10.26,11.8,20.7,2.07
10,-106.111,36.3201,2113,2012-11,2.74,5.6,13.8,1.38
10,-106.111,36.3201,2113,2012-12,12.26,-2,6.16,0.616
10,-106.111,36.3201,2113,2013-01,13.31,-4.8,5.1,0.51
10,-106.111,36.3201,2113,2013-02,12.43,-0.2,7.62,0.762
10,-106.111,36.3201,2113,2013-03,9.29,4.8,13.48,1.348
10,-106.111,36.3201,2113,2013-04,3.18,8.6,17.3,1.73
10,-106.111,36.3201,2113,2013-05,5.11,13.6,24.46,2.446
10,-106.111,36.3201,2113,2013-06,3.31,20.5,38.19,3.819
10,-106.111,36.3201,2113,2013-07,66.93,21.4,29.23,2.923
10,-106.111,36.3201,2113,2013-08,22,20.6,26.63,2.663
10,-106.111,36.3201,2113,2013-09,121.13,17,19.9,1.99
10,-106.111,36.3201,2113,2013-10,28.5,7.8,14.4,1.44
10,-106.111,36.3201,2113,2013-11,39.42,2.1,7.63,0.763
10,-106.111,36.3201,2113,2013-12,4.82,-4,4.82,0.482
10,-106.111,36.3201,2113,2014-01,1.27,-2.3,7.17,0.717
10,-106.111,36.3201,2113,2014-02,4.3,1.9,9.76,0.976
10,-106.111,36.3201,2113,2014-03,13.41,3.9,11.67,1.167
10,-106.111,36.3201,2113,2014-04,9.57,7,15.61,1.561
10,-106.111,36.3201,2113,2014-05,27.21,11.3,19.7,1.97
10,-106.111,36.3201,2113,2014-06,5.74,19.7,34.51,3.451
10,-106.111,36.3201,2113,2014-07,90.37,20.1,28.6,2.86
10,-106.111,36.3201,2113,2014-08,49.31,18.1,24.34,2.434
10,-106.111,36.3201,2113,2014-09,20.72,18.9,25.78,2.578
10,-106.111,36.3201,2113,2014-10,12.36,13.3,20.39,2.039
10,-106.111,36.3201,2113,2014-11,23.12,4.1,9.77,0.977
10,-106.111,36.3201,2113,2014-12,28.7,1.8,5.97,0.597
10,-106.111,36.3201,2113,2015-01,30.71,1.5,7.36,0.736
10,-106.111,36.3201,2113,2015-02,25.33,2.8,7.39,0.739
10,-106.111,36.3201,2113,2015-03,28.29,5.8,11.75,1.175
10,-106.111,36.3201,2113,2015-04,11.78,9.9,14.52,1.452
10,-106.111,36.3201,2113,2015-05,59.66,12.3,14.3,1.43
10,-106.111,36.3201,2113,2015-06,28.2,19.2,27.76,2.776
10,-106.111,36.3201,2113,2015-07,72.43,21.9,27.53,2.753
10,-106.111,36.3201,2113,2015-08,29.56,20.9,29.06,2.906
10,-106.111,36.3201,2113,2015-09,12.9,19.1,27.63,2.763
10,-106.111,36.3201,2113,2015-10,54.33,12.8,16.8,1.68
10,-106.111,36.3201,2113,2015-11,20.47,3.4,8.5,0.85
10,-106.111,36.3201,2113,2015-12,18.03,-0.4,5.38,0.538
10,-106.111,36.3201,2113,2016-01,20.4,-2.5,4.44,0.444
10,-106.111,36.3201,2113,2016-02,7.55,3.1,9.63,0.963
10,-106.111,36.3201,2113,2016-03,0,6,14.03,1.403
10,-106.111,36.3201,2113,2016-04,31.42,8.7,13.82,1.382
10,-106.111,36.3201,2113,2016-05,19.97,12.9,20.33,2.033
10,-106.111,36.3201,2113,2016-06,20.56,20.7,34.68,3.468
10,-106.111,36.3201,2113,2016-07,20.33,22.5,37.94,3.794
10,-106.111,36.3201,2113,2016-08,76.76,18.5,22.53,2.253
10,-106.111,36.3201,2113,2016-09,29.14,17,24.85,2.485
10,-106.111,36.3201,2113,2016-10,6.79,12.7,20.73,2.073
10,-106.111,36.3201,2113,2016-11,34.25,6,10.58,1.058
10,-106.111,36.3201,2113,2016-12,32.32,-0.1,5.79,0.579
10,-106.111,36.3201,2113,2017-01,43.48,-2.2,3.55,0.355
10,-106.111,36.3201,2113,2017-02,6.44,2.9,8.44,0.844
10,-106.111,36.3201,2113,2017-03,14.66,6.1,14.53,1.453
10,-106.111,36.3201,2113,2017-04,20.51,9.3,16.63,1.663
10,-106.111,36.3201,2113,2017-05,21.64,12.9,21.03,2.103
10,-106.111,36.3201,2113,2017-06,5.1,19.7,34.25,3.425
10,-106.111,36.3201,2113,2017-07,40.48,22.1,33.25,3.325
10,-106.111,36.3201,2113,2017-08,54.21,19.7,26.43,2.643
10,-106.111,36.3201,2113,2017-09,53.93,17.5,24.74,2.474
10,-106.111,36.3201,2113,2017-10,19.63,11.2,17.36,1.736
10,-106.111,36.3201,2113,2017-11,3.92,7.6,13.56,1.356
10,-106.111,36.3201,2113,2017-12,0,2.2,10.13,1.013
10,-106.111,36.3201,2113,2018-01,3.31,1.3,8.58,0.858
10,-106.111,36.3201,2113,2018-02,15.33,2.6,9.9,0.99
10,-106.111,36.3201,2113,2018-03,5.6,4.8,12.34,1.234
10,-106.111,36.3201,2113,2018-04,4.35,10.2,19.69,1.969
10,-106.111,36.3201,2113,2018-05,8.3,16.1,29.31,2.931
10,-106.111,36.3201,2113,2018-06,7.62,21.3,38.62,3.862
10,-106.111,36.3201,2113,2018-07,28.96,21.6,34.81,3.481
10,-106.111,36.3201,2113,2018-08,19.14,21.1,31.24,3.124
10,-106.111,36.3201,2113,2018-09,11.71,17,27.78,2.778
10,-106.111,36.3201,2113,2018-10,42.47,9.9,13.67,1.367
10,-106.111,36.3201,2113,2018-11,14.63,2,8.3,0.83
10,-106.111,36.3201,2113,2018-12,17.86,-0.6,6.26,0.626
,,,,,,,,0
11,-106.1374,35.805,1887,2004-01,5.53,1,7.68,0.768
11,-106.1374,35.805,1887,2004-02,28.56,0.2,7,0.7
11,-106.1374,35.805,1887,2004-03,17.04,8.9,15.83,1.583
11,-106.1374,35.805,1887,2004-04,70.05,10,15.87,1.587
11,-106.1374,35.805,1887,2004-05,0,16.7,29.68,2.968
11,-106.1374,35.805,1887,2004-06,12.84,21.1,37.46,3.746
11,-106.1374,35.805,1887,2004-07,48.43,22.4,36.65,3.665
11,-106.1374,35.805,1887,2004-08,37.27,21,31.48,3.148
11,-106.1374,35.805,1887,2004-09,44.4,18,27.41,2.741
11,-106.1374,35.805,1887,2004-10,55.54,11,14.61,1.461
11,-106.1374,35.805,1887,2004-11,28.92,4.8,8.51,0.851
11,-106.1374,35.805,1887,2004-12,17.31,0,6.95,0.695
11,-106.1374,35.805,1887,2005-01,51.03,3.5,7.58,0.758
11,-106.1374,35.805,1887,2005-02,37.53,3.4,6.01,0.601
11,-106.1374,35.805,1887,2005-03,45.21,4.6,9.87,0.987
11,-106.1374,35.805,1887,2005-04,24.42,10.1,17.91,1.791
11,-106.1374,35.805,1887,2005-05,15.79,15.9,26.07,2.607
11,-106.1374,35.805,1887,2005-06,8.41,20.6,37.13,3.713
11,-106.1374,35.805,1887,2005-07,23.07,24.1,44.85,4.485
11,-106.1374,35.805,1887,2005-08,37.52,21.7,32.11,3.211
11,-106.1374,35.805,1887,2005-09,87.14,19.6,30.25,3.025
11,-106.1374,35.805,1887,2005-10,29.21,11.7,14.82,1.482
11,-106.1374,35.805,1887,2005-11,2.39,6.8,14.01,1.401
11,-106.1374,35.805,1887,2005-12,0.57,1,9.22,0.922
11,-106.1374,35.805,1887,2006-01,1.14,1.8,10.2,1.02
11,-106.1374,35.805,1887,2006-02,0,3,12.56,1.256
11,-106.1374,35.805,1887,2006-03,6.84,6.4,13.49,1.349
11,-106.1374,35.805,1887,2006-04,7.87,12.7,23.45,2.345
11,-106.1374,35.805,1887,2006-05,10.12,17.9,31.9,3.19
11,-106.1374,35.805,1887,2006-06,21.09,22.6,41.25,4.125
11,-106.1374,35.805,1887,2006-07,63.23,23.4,34.77,3.477
11,-106.1374,35.805,1887,2006-08,87.71,20.8,22.42,2.242
11,-106.1374,35.805,1887,2006-09,27.11,15.8,20.92,2.092
11,-106.1374,35.805,1887,2006-10,29.97,11.4,17.11,1.711
11,-106.1374,35.805,1887,2006-11,7.15,6.9,13.36,1.336
11,-106.1374,35.805,1887,2006-12,41.4,-0.6,5.83,0.583
11,-106.1374,35.805,1887,2007-01,14.57,-3,4.24,0.424
11,-106.1374,35.805,1887,2007-02,11.79,2.2,8.27,0.827
11,-106.1374,35.805,1887,2007-03,25.98,7.7,15.73,1.573
11,-106.1374,35.805,1887,2007-04,14.69,10.2,17.66,1.766
11,-106.1374,35.805,1887,2007-05,40.53,15,22.06,2.206
11,-106.1374,35.805,1887,2007-06,33.68,20.9,36.64,3.664
11,-106.1374,35.805,1887,2007-07,40.6,23.6,38.28,3.828
11,-106.1374,35.805,1887,2007-08,22.49,23.8,38.93,3.893
11,-106.1374,35.805,1887,2007-09,27.88,19.5,28.85,2.885
11,-106.1374,35.805,1887,2007-10,6.94,12.8,22.19,2.219
11,-106.1374,35.805,1887,2007-11,5.17,7.1,14.89,1.489
11,-106.1374,35.805,1887,2007-12,56.16,-0.1,5.84,0.584
11,-106.1374,35.805,1887,2008-01,22.88,-2.3,5.64,0.564
11,-106.1374,35.805,1887,2008-02,18.04,2.3,8.31,0.831
11,-106.1374,35.805,1887,2008-03,9.43,6.3,15.06,1.506
11,-106.1374,35.805,1887,2008-04,4.75,9.7,20.45,2.045
11,-106.1374,35.805,1887,2008-05,19.9,14.8,25.44,2.544
11,-106.1374,35.805,1887,2008-06,8.94,21.5,41.56,4.156
11,-106.1374,35.805,1887,2008-07,76.9,22.4,33.15,3.315
11,-106.1374,35.805,1887,2008-08,49.54,22,33.79,3.379
11,-106.1374,35.805,1887,2008-09,16.45,18.2,27.32,2.732
11,-106.1374,35.805,1887,2008-10,45.92,12.2,19.25,1.925
11,-106.1374,35.805,1887,2008-11,10.61,6.4,12.92,1.292
11,-106.1374,35.805,1887,2008-12,37.84,0.4,6.27,0.627
11,-106.1374,35.805,1887,2009-01,1.54,1.7,8.1,0.81
11,-106.1374,35.805,1887,2009-02,0.96,4.3,12.69,1.269
11,-106.1374,35.805,1887,2009-03,19.83,6.8,14.72,1.472
11,-106.1374,35.805,1887,2009-04,14.74,9.6,18.43,1.843
11,-106.1374,35.805,1887,2009-05,17.67,17.2,27.77,2.777
11,-106.1374,35.805,1887,2009-06,34.53,19.5,30.42,3.042
11,-106.1374,35.805,1887,2009-07,49.37,23.6,39.63,3.963
11,-106.1374,35.805,1887,2009-08,25.26,21.9,38.16,3.816
11,-106.1374,35.805,1887,2009-09,60.04,17.5,25.44,2.544
11,-106.1374,35.805,1887,2009-10,41.25,10.4,16.87,1.687
11,-106.1374,35.805,1887,2009-11,7.64,6.6,13.11,1.311
11,-106.1374,35.805,1887,2009-12,22.31,-2,5.58,0.558
11,-106.1374,35.805,1887,2010-01,25.47,-0.7,6.23,0.623
11,-106.1374,35.805,1887,2010-02,24.91,0.7,5.7,0.57
11,-106.1374,35.805,1887,2010-03,43.84,5,11.28,1.128
11,-106.1374,35.805,1887,2010-04,7.74,10.7,19.4,1.94
11,-106.1374,35.805,1887,2010-05,7.5,14.3,25.5,2.55
11,-106.1374,35.805,1887,2010-06,7.3,22.3,42.39,4.239
11,-106.1374,35.805,1887,2010-07,113.66,23.1,34.4,3.44
11,-106.1374,35.805,1887,2010-08,40.38,21.9,33.56,3.356
11,-106.1374,35.805,1887,2010-09,44.66,20.1,33.72,3.372
11,-106.1374,35.805,1887,2010-10,14.77,13.1,19.59,1.959
11,-106.1374,35.805,1887,2010-11,1.18,4.9,12.31,1.231
11,-106.1374,35.805,1887,2010-12,19.88,2.8,7.97,0.797
11,-106.1374,35.805,1887,2011-01,0,-0.7,7.44,0.744
11,-106.1374,35.805,1887,2011-02,3.91,0,9.82,0.982
11,-106.1374,35.805,1887,2011-03,1.09,8.1,17.22,1.722
11,-106.1374,35.805,1887,2011-04,6.84,11.5,21.46,2.146
11,-106.1374,35.805,1887,2011-05,4.61,13.9,25.55,2.555
11,-106.1374,35.805,1887,2011-06,0.42,22.1,44.17,4.417
11,-106.1374,35.805,1887,2011-07,31.56,24.5,41.51,4.151
11,-106.1374,35.805,1887,2011-08,56.89,23.7,38.07,3.807
11,-106.1374,35.805,1887,2011-09,32.96,18.4,26.64,2.664
11,-106.1374,35.805,1887,2011-10,48.18,11.6,18.25,1.825
11,-106.1374,35.805,1887,2011-11,6.27,5,10.53,1.053
11,-106.1374,35.805,1887,2011-12,33.13,-2.1,4.65,0.465
11,-106.1374,35.805,1887,2012-01,6.06,1.9,8.33,0.833
11,-106.1374,35.805,1887,2012-02,7.96,2.1,8.71,0.871
11,-106.1374,35.805,1887,2012-03,3.96,7.3,17.55,1.755
11,-106.1374,35.805,1887,2012-04,20.24,12.8,22.73,2.273
11,-106.1374,35.805,1887,2012-05,9.28,16.9,29.41,2.941
11,-106.1374,35.805,1887,2012-06,0.03,23.4,46.02,4.602
11,-106.1374,35.805,1887,2012-07,44.49,23.3,37.64,3.764
11,-106.1374,35.805,1887,2012-08,48.41,23.1,36.98,3.698
11,-106.1374,35.805,1887,2012-09,26.01,18.9,29.79,2.979
11,-106.1374,35.805,1887,2012-10,12.38,12.8,23.4,2.34
11,-106.1374,35.805,1887,2012-11,1.22,7.2,14.74,1.474
11,-106.1374,35.805,1887,2012-12,17.95,-0.2,7.36,0.736
11,-106.1374,35.805,1887,2013-01,5.92,-2.5,6.29,0.629
11,-106.1374,35.805,1887,2013-02,1.89,1.5,8.99,0.899
11,-106.1374,35.805,1887,2013-03,2.53,7,15.98,1.598
11,-106.1374,35.805,1887,2013-04,1.11,10.6,20.83,2.083
11,-106.1374,35.805,1887,2013-05,2.08,15.7,28.4,2.84
11,-106.1374,35.805,1887,2013-06,5.89,23,45,4.5
11,-106.1374,35.805,1887,2013-07,68.14,22.7,33.77,3.377
11,-106.1374,35.805,1887,2013-08,39.95,22.3,32.84,3.284
11,-106.1374,35.805,1887,2013-09,104.5,18.7,24.14,2.414
11,-106.1374,35.805,1887,2013-10,18.11,10.6,17.57,1.757
11,-106.1374,35.805,1887,2013-11,54.05,4.4,8.65,0.865
11,-106.1374,35.805,1887,2013-12,4.76,-0.7,5.98,0.598
11,-106.1374,35.805,1887,2014-01,0,0.9,9.27,0.927
11,-106.1374,35.805,1887,2014-02,4.87,4.4,12.01,1.201
11,-106.1374,35.805,1887,2014-03,13.3,6.8,14.2,1.42
